Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD8881,Surya,Fruits & Veggies,Fresh Vegetables,Hinjawadi,10-10-2021,West,2151,0.18,817.38,Maharashtra
OD8882,Veronica,Snacks,Cookies,Hadapsar,09-11-2024,West,2363,0.31,354.45,Maharashtra
OD8883,Sudha,Food Grains,Organic Staples,Mulshi,11/28/2021,West,1750,0.25,420,Maharashtra
OD8884,James,Beverages,Health Drinks,Koregaon Park,11-10-2024,West,1779,0.3,355.8,Maharashtra
OD8885,Surya,Snacks,Cookies,Hadapsar,12-01-2023,West,1389,0.24,263.91,Maharashtra
OD8886,Veronica,Fruits & Veggies,Fresh Fruits,Bavdhan,9/19/2021,West,1454,0.35,450.74,Maharashtra
OD8887,Verma,Beverages,Soft Drinks,Hadapsar,11-06-2024,West,2059,0.21,205.9,Maharashtra
OD8888,Ridhesh,Snacks,Chocolates,Mulshi,12-01-2023,West,1057,0.29,359.38,Maharashtra
OD8889,Veronica,Bakery,Breads & Buns,Pune Cantonment,11-03-2021,West,906,0.1,108.72,Maharashtra
OD8890,Alan,Food Grains,Dals & Pulses,Camp,11/28/2021,West,692,0.26,193.76,Maharashtra
OD8891,Ravi,Oil & Masala,Masalas,Koregaon Park,11-06-2024,West,2023,0.33,121.02,Maharashtra
OD8892,Hussain,Beverages,Soft Drinks,Mulshi,11-06-2024,West,1941,0.19,543.48,Maharashtra
OD8893,Jackson,Oil & Masala,Masalas,Hadapsar,12/30/2023,West,2196,0.1,790.56,Maharashtra
OD8894,Yusuf,Fruits & Veggies,Fresh Fruits,Bhosari,11-06-2024,West,958,0.34,249.08,Maharashtra
OD8895,Roshan,Beverages,Soft Drinks,Pimpri-Chinchwad,7/25/2023,West,2285,0.27,868.3,Maharashtra
OD8896,Ram,Beverages,Health Drinks,Hadapsar,12/30/2023,West,864,0.32,345.6,Maharashtra
OD8897,Aditi,Food Grains,Organic Staples,Wagholi,11/29/2022,West,2444,0.21,782.08,Maharashtra
OD8898,Ravi,Fruits & Veggies,Fresh Vegetables,Bavdhan,11-12-2024,West,2151,0.35,795.87,Maharashtra
OD8899,Suresh,Snacks,Cookies,Kothrud,07-10-2023,West,1600,0.18,544,Maharashtra
OD8900,Roshan,Food Grains,Dals & Pulses,Viman Nagar,05-06-2023,Central,2372,0.26,237.2,Maharashtra
OD8901,Verma,"Eggs, Meat & Fish",Mutton,Bavdhan,12-11-2024,Central,2082,0.24,666.24,Maharashtra
OD8902,Ridhesh,Beverages,Health Drinks,Pune University,11-06-2024,Central,1508,0.2,618.28,Maharashtra
OD8903,Ramesh,Food Grains,Dals & Pulses,Pune,5/25/2022,Central,848,0.1,313.76,Maharashtra
OD8904,Ganesh,Oil & Masala,Edible Oil & Ghee,Pune Cantonment,04-09-2023,Central,1682,0.31,403.68,Maharashtra
OD8905,James,Food Grains,Atta & Flour,Aundh,06-03-2021,Central,1789,0.32,178.9,Maharashtra
OD8906,Hafiz,Snacks,Noodles,Mundhwa,5/25/2022,Central,1316,0.28,434.28,Maharashtra
OD8907,Harish,Fruits & Veggies,Fresh Fruits,Pune,12-11-2024,Central,2232,0.21,959.76,Maharashtra
OD8908,Sudeep,Beverages,Health Drinks,Sholapur,8/23/2021,Central,2168,0.19,693.76,Maharashtra
OD8909,Kumar,Fruits & Veggies,Fresh Vegetables,Mundhwa,11/25/2024,Central,505,0.33,126.25,Maharashtra
OD8910,Komal,Oil & Masala,Edible Oil & Ghee,Narhe,2/22/2022,Central,2037,0.26,488.88,Maharashtra
OD8911,Komal,Bakery,Breads & Buns,Baner,11-06-2024,Central,1720,0.29,653.6,Maharashtra
OD8912,Veronica,Snacks,Chocolates,Bibwewadi,9/14/2022,Central,1467,0.22,616.14,Maharashtra
OD8913,Sabeela,Bakery,Biscuits,Kothrud,10/17/2023,Central,1634,0.34,653.6,Maharashtra
OD8914,Willams,Beverages,Health Drinks,Hinjawadi,5/18/2024,Central,1637,0.1,229.18,Maharashtra
OD8915,Arvind,Bakery,Biscuits,Mundhwa,5/18/2024,Central,1542,0.13,262.14,Maharashtra
OD8916,Ram,Snacks,Chocolates,Aundh,9/22/2024,Central,2236,0.19,804.96,Maharashtra
OD8917,Arutra,Food Grains,Atta & Flour,Hinjawadi,11/16/2022,Central,2113,0.17,591.64,Maharashtra
OD8918,Amrish,Bakery,Breads & Buns,Viman Nagar,5/23/2022,Central,1847,0.25,258.58,Maharashtra
OD8919,Sudeep,Bakery,Cakes,Baner,09-04-2024,Central,1792,0.25,89.6,Maharashtra
OD8920,Alan,Fruits & Veggies,Fresh Fruits,Bibwewadi,10/20/2021,Central,2475,0.35,396,Maharashtra
OD8921,Sabeela,"Eggs, Meat & Fish",Eggs,Dehu Road,03-04-2024,Central,910,0.15,391.3,Maharashtra
OD8922,Roshan,Oil & Masala,Spices,Bavdhan,02-03-2024,Central,1704,0.1,102.24,Maharashtra
OD8923,Roshan,"Eggs, Meat & Fish",Mutton,Pune Cantonment,10/20/2021,Central,1992,0.15,517.92,Maharashtra
OD8924,Peer,Fruits & Veggies,Organic Fruits,Pune University,03-04-2024,Central,2216,0.13,642.64,Maharashtra
OD8925,Ganesh,Oil & Masala,Edible Oil & Ghee,Koregaon Park,12-05-2023,Central,870,0.25,43.5,Maharashtra
OD8926,Sharon,Fruits & Veggies,Organic Fruits,Pune,12/21/2022,Central,1611,0.11,257.76,Maharashtra
OD8927,Sabeela,Bakery,Biscuits,Viman Nagar,02-03-2024,Central,2139,0.14,128.34,Maharashtra
OD8928,James,Snacks,Noodles,Wagholi,09-05-2023,Central,2164,0.26,281.32,Maharashtra
OD8929,Jonas,Snacks,Noodles,Aundh,10/27/2024,Central,1276,0.15,484.88,Maharashtra
OD8930,Arutra,Beverages,Soft Drinks,Viman Nagar,9/17/2024,Central,1364,0.15,531.96,Maharashtra
OD8931,Shree,Fruits & Veggies,Fresh Vegetables,Viman Nagar,3/29/2023,Central,1956,0.31,430.32,Maharashtra
OD8932,Kumar,Fruits & Veggies,Fresh Fruits,Koregaon Park,6/18/2024,Central,911,0.22,109.32,Maharashtra
OD8933,Ravi,Bakery,Cakes,Camp,06-12-2023,Central,2417,0.26,652.59,Maharashtra
OD8934,Ganesh,Snacks,Cookies,Hadapsar,10/20/2021,Central,1985,0.21,833.7,Maharashtra
OD8935,Ramesh,Fruits & Veggies,Fresh Fruits,Lonikand,5/13/2022,Central,2100,0.16,483,Maharashtra
OD8936,Harish,Food Grains,Organic Staples,Bibwewadi,02-03-2024,Central,1580,0.1,158,Maharashtra
OD8937,Amrish,Beverages,Health Drinks,Hinjawadi,06-12-2023,Central,2404,0.35,552.92,Maharashtra
OD8938,Sheeba,Fruits & Veggies,Organic Vegetables,Hadapsar,06-12-2023,Central,1333,0.18,506.54,Maharashtra
OD8939,Amy,Food Grains,Dals & Pulses,Bhosari,12-08-2022,Central,1203,0.26,168.42,Maharashtra
OD8940,Arvind,Beverages,Soft Drinks,Pune Cantonment,10/20/2021,Central,1863,0.25,279.45,Maharashtra
OD8941,Suresh,Fruits & Veggies,Fresh Fruits,Hinjawadi,06-12-2023,Central,1508,0.11,316.68,Maharashtra
OD8942,Jonas,Fruits & Veggies,Fresh Fruits,Hadapsar,11/30/2022,Central,757,0.16,280.09,Maharashtra
OD8943,Veena,Beverages,Health Drinks,Baner,06-12-2023,Central,669,0.31,107.04,Maharashtra
OD8944,Sharon,Snacks,Noodles,Sholapur,9/17/2024,Central,541,0.24,75.74,Maharashtra
OD8945,Veena,Oil & Masala,Edible Oil & Ghee,Pune University,11/13/2024,Central,758,0.25,325.94,Maharashtra
OD8946,Krithika,"Eggs, Meat & Fish",Fish,Pune Cantonment,09-02-2023,Central,2479,0.32,347.06,Maharashtra
OD8947,Ramesh,"Eggs, Meat & Fish",Chicken,Aundh,09-10-2023,East,1519,0.28,106.33,Maharashtra
OD8948,Aditi,Oil & Masala,Edible Oil & Ghee,Mundhwa,09-03-2024,East,1682,0.34,151.38,Maharashtra
OD8949,Jonas,Snacks,Cookies,Hadapsar,08-02-2022,East,1955,0.18,801.55,Maharashtra
OD8950,Arutra,Bakery,Breads & Buns,Bhosari,09-10-2023,East,1928,0.32,848.32,Maharashtra
OD8951,Sheeba,Bakery,Breads & Buns,Mulshi,04-04-2023,East,1179,0.23,436.23,Maharashtra
OD8952,Malik,Fruits & Veggies,Organic Fruits,Koregaon Park,10-03-2024,East,1899,0.23,778.59,Maharashtra
OD8953,Jonas,Oil & Masala,Spices,Narhe,3/16/2022,East,928,0.3,167.04,Maharashtra
OD8954,Vince,"Eggs, Meat & Fish",Chicken,Mundhwa,9/25/2022,East,1020,0.22,183.6,Maharashtra
OD8955,Mathew,Fruits & Veggies,Fresh Fruits,Dhanori,11/22/2022,East,1426,0.3,427.8,Maharashtra
OD8956,Sudha,Food Grains,Organic Staples,Lonikand,11/27/2022,East,919,0.14,404.36,Maharashtra
OD8957,Haseena,Oil & Masala,Spices,Narhe,11/17/2021,East,1188,0.34,71.28,Maharashtra
OD8958,Esther,Food Grains,Rice,Bhosari,9/19/2023,East,1712,0.1,342.4,Maharashtra
OD8959,Harish,Snacks,Noodles,Rajgurunagar,11/22/2022,East,501,0.18,65.13,Maharashtra
OD8960,Sudha,Food Grains,Atta & Flour,Kothrud,06-04-2022,East,1580,0.32,616.2,Maharashtra
OD8961,Suresh,"Eggs, Meat & Fish",Mutton,Baner,09-03-2024,East,1534,0.29,245.44,Maharashtra
OD8962,Hussain,Snacks,Cookies,Bibwewadi,12/18/2023,East,1637,0.25,196.44,Maharashtra
OD8963,Harish,Snacks,Chocolates,Dehu Road,11/25/2021,East,1616,0.34,323.2,Maharashtra
OD8964,Vinne,Snacks,Cookies,Baner,11-08-2024,East,1428,0.34,471.24,Maharashtra
OD8965,Ramesh,Food Grains,Organic Staples,Pune University,10-01-2022,East,1063,0.35,340.16,Maharashtra
OD8966,Sheeba,Bakery,Cakes,Pune,11/27/2022,East,1829,0.11,713.31,Maharashtra
OD8967,Akash,Oil & Masala,Spices,Lonikand,12/19/2022,East,772,0.24,270.2,Maharashtra
OD8968,Alan,Snacks,Chocolates,Bhosari,9/19/2023,East,1125,0.22,236.25,Maharashtra
OD8969,Sharon,Food Grains,Dals & Pulses,Pimpri-Chinchwad,5/31/2022,East,1863,0.15,670.68,Maharashtra
OD8970,Verma,Oil & Masala,Masalas,Lonikand,01-12-2024,East,1883,0.14,583.73,Maharashtra
OD8971,Adavan,Fruits & Veggies,Organic Fruits,Hadapsar,11/27/2022,East,842,0.25,244.18,Maharashtra
OD8972,Adavan,Fruits & Veggies,Organic Vegetables,Kothrud,12-08-2024,East,1759,0.3,422.16,Maharashtra
OD8973,Verma,Food Grains,Dals & Pulses,Viman Nagar,12-03-2022,East,2323,0.1,905.97,Maharashtra
OD8974,Veena,Fruits & Veggies,Organic Fruits,Wagholi,12-05-2023,East,1527,0.11,152.7,Maharashtra
OD8975,Arvind,Food Grains,Atta & Flour,Dehu Road,5/13/2024,East,2025,0.33,121.5,Maharashtra
OD8976,Muneer,Snacks,Chocolates,Hinjawadi,8/22/2021,East,1522,0.32,578.36,Maharashtra
OD8977,Jonas,Oil & Masala,Masalas,Sholapur,6/13/2022,East,2192,0.2,854.88,Maharashtra
OD8978,Komal,Food Grains,Dals & Pulses,Koregaon Park,11/19/2021,East,984,0.12,265.68,Maharashtra
OD8979,Shah,Bakery,Biscuits,Narhe,9/22/2023,East,2274,0.18,204.66,Maharashtra
OD8980,Yusuf,Oil & Masala,Edible Oil & Ghee,Mundhwa,4/29/2022,East,2029,0.19,324.64,Maharashtra
OD8981,Suresh,Beverages,Health Drinks,Aundh,12-08-2023,East,1529,0.11,565.73,Maharashtra
OD8982,Jonas,Snacks,Cookies,Mulshi,9/23/2023,East,1369,0.24,150.59,Maharashtra
OD8983,Malik,Fruits & Veggies,Organic Vegetables,Bhosari,01-11-2023,East,1057,0.33,116.27,Maharashtra
OD8984,Amrish,"Eggs, Meat & Fish",Eggs,Mundhwa,01-11-2023,East,706,0.24,63.54,Maharashtra
OD8985,Komal,Beverages,Health Drinks,Camp,08-12-2023,East,2022,0.29,586.38,Maharashtra
OD8986,Vidya,Beverages,Health Drinks,Dehu Road,07-03-2024,East,1483,0.17,281.77,Maharashtra
OD8987,Vidya,Fruits & Veggies,Fresh Fruits,Bhosari,07-03-2024,East,1589,0.35,715.05,Maharashtra
OD8988,Sudeep,Bakery,Breads & Buns,Pimpri-Chinchwad,9/23/2023,East,2023,0.24,283.22,Maharashtra
OD8989,Sundar,Food Grains,Rice,Dhanori,9/23/2023,East,544,0.3,27.2,Maharashtra
OD8990,Ridhesh,Fruits & Veggies,Organic Vegetables,Wagholi,11/30/2022,South,908,0.19,90.8,Maharashtra
OD8991,Arvind,Oil & Masala,Edible Oil & Ghee,Pune University,11/30/2022,South,1333,0.32,319.92,Maharashtra
OD8992,Muneer,Food Grains,Atta & Flour,Pimpri-Chinchwad,12/25/2024,South,1196,0.23,346.84,Maharashtra
OD8993,Muneer,Bakery,Breads & Buns,Mulshi,12/25/2024,South,1284,0.32,295.32,Maharashtra
OD8994,Ramesh,Oil & Masala,Edible Oil & Ghee,Narhe,9/17/2024,South,1545,0.12,463.5,Maharashtra
OD8995,Peer,Food Grains,Dals & Pulses,Viman Nagar,9/22/2022,South,1714,0.16,137.12,Maharashtra
OD8996,Vidya,Beverages,Soft Drinks,Viman Nagar,12/25/2024,South,894,0.15,107.28,Maharashtra
OD8997,Sheeba,Snacks,Chocolates,Pune,12-10-2024,South,2486,0.34,969.54,Maharashtra
OD8998,Komal,Oil & Masala,Masalas,Pune University,08-11-2024,South,1309,0.22,130.9,Maharashtra
OD8999,Veronica,"Eggs, Meat & Fish",Fish,Pune Cantonment,5/26/2022,South,2485,0.15,497,Maharashtra
OD9000,Krithika,Bakery,Biscuits,Dhanori,5/26/2022,South,1792,0.22,286.72,Maharashtra
OD9001,Hussain,Bakery,Cakes,Kothrud,09-10-2023,South,976,0.13,331.84,Maharashtra
OD9002,Jackson,Fruits & Veggies,Organic Fruits,Lonikand,12/24/2023,South,2336,0.2,677.44,Maharashtra
OD9003,Mathew,Bakery,Breads & Buns,Mulshi,5/26/2022,South,1432,0.15,157.52,Maharashtra
OD9004,Yadav,Food Grains,Atta & Flour,Baner,12/29/2023,South,957,0.22,421.08,Maharashtra
OD9005,Shah,Beverages,Soft Drinks,Pune Cantonment,12/29/2023,South,2397,0.22,1030.71,Maharashtra
OD9006,Yadav,Fruits & Veggies,Organic Vegetables,Dehu Road,09-06-2022,South,1568,0.26,423.36,Maharashtra
OD9007,Esther,Snacks,Cookies,Viman Nagar,12/24/2023,South,1589,0.12,413.14,Maharashtra
OD9008,Ravi,Beverages,Soft Drinks,Camp,11-10-2024,South,1334,0.25,200.1,Maharashtra
OD9009,Ramesh,Oil & Masala,Edible Oil & Ghee,Baner,12-09-2024,West,1213,0.21,194.08,Maharashtra
OD9010,Veena,Oil & Masala,Edible Oil & Ghee,Pune Cantonment,5/19/2024,West,552,0.15,231.84,Maharashtra
OD9011,Shree,Food Grains,Organic Staples,Mundhwa,09-01-2023,West,1249,0.11,74.94,Maharashtra
OD9012,Hussain,Oil & Masala,Masalas,Pune University,11-08-2022,West,1504,0.32,330.88,Maharashtra
OD9013,Yusuf,Fruits & Veggies,Organic Fruits,Hadapsar,7/25/2021,West,705,0.17,282,Maharashtra
OD9014,Haseena,Fruits & Veggies,Organic Vegetables,Bhosari,4/23/2021,West,2402,0.16,768.64,Maharashtra
OD9015,James,Food Grains,Atta & Flour,Koregaon Park,3/16/2024,West,1202,0.12,480.8,Maharashtra
OD9016,Malik,"Eggs, Meat & Fish",Mutton,Aundh,9/27/2022,West,598,0.25,215.28,Maharashtra
OD9017,Ganesh,Beverages,Soft Drinks,Lonikand,3/16/2024,West,1598,0.31,575.28,Maharashtra
OD9018,Krithika,Bakery,Breads & Buns,Aundh,11-11-2021,West,1056,0.18,211.2,Maharashtra
OD9019,Verma,"Eggs, Meat & Fish",Mutton,Mundhwa,12-09-2024,West,1507,0.35,406.89,Maharashtra
OD9020,Shree,Oil & Masala,Masalas,Pune University,5/19/2024,West,1217,0.31,535.48,Maharashtra
OD9021,James,Oil & Masala,Spices,Hadapsar,4/18/2022,West,1049,0.11,251.76,Maharashtra
OD9022,Suresh,"Eggs, Meat & Fish",Mutton,Kothrud,12/16/2024,West,634,0.12,88.76,Maharashtra
OD9023,Yadav,Snacks,Chocolates,Rajgurunagar,9/27/2022,West,1309,0.24,104.72,Maharashtra
OD9024,Arvind,Snacks,Chocolates,Pune University,9/24/2024,West,720,0.33,115.2,Maharashtra
OD9025,Hafiz,Food Grains,Organic Staples,Dehu Road,10/21/2023,West,770,0.34,331.1,Maharashtra
OD9026,Hafiz,Food Grains,Rice,Pune Cantonment,11-02-2024,West,2411,0.3,626.86,Maharashtra
OD9027,Arutra,Bakery,Cakes,Pune University,4/15/2023,West,1483,0.18,163.13,Maharashtra
OD9028,Sabeela,Fruits & Veggies,Organic Fruits,Hinjawadi,9/27/2022,West,1334,0.12,333.5,Maharashtra
OD9029,Esther,Fruits & Veggies,Organic Fruits,Sholapur,11/19/2021,West,2444,0.15,513.24,Maharashtra
OD9030,Adavan,Snacks,Chocolates,Viman Nagar,04-12-2022,West,760,0.18,273.6,Maharashtra
OD9031,Aditi,Bakery,Breads & Buns,Pune University,12-01-2022,West,1341,0.25,415.71,Maharashtra
OD9032,Ramesh,Fruits & Veggies,Organic Vegetables,Pimpri-Chinchwad,9/19/2023,West,1003,0.27,100.3,Maharashtra
OD9033,Hussain,Oil & Masala,Edible Oil & Ghee,Kothrud,2/26/2024,West,1982,0.34,772.98,Maharashtra
OD9034,Yusuf,"Eggs, Meat & Fish",Eggs,Lonikand,10/15/2024,West,893,0.13,267.9,Maharashtra
OD9035,Rumaiza,Oil & Masala,Masalas,Wagholi,12/27/2021,West,1961,0.15,647.13,Maharashtra
OD9036,Harish,Food Grains,Dals & Pulses,Aundh,11-11-2021,West,1425,0.12,85.5,Maharashtra
OD9037,Ram,"Eggs, Meat & Fish",Eggs,Bibwewadi,2/26/2024,West,1234,0.1,271.48,Maharashtra
OD9038,Ravi,Snacks,Cookies,Wagholi,2/26/2024,West,1331,0.3,66.55,Maharashtra
OD9039,Sudeep,Bakery,Breads & Buns,Dhanori,7/25/2021,West,1653,0.13,115.71,Maharashtra
OD9040,Esther,Food Grains,Atta & Flour,Hinjawadi,09-02-2024,West,2225,0.24,845.5,Maharashtra
OD9041,Peer,Fruits & Veggies,Organic Fruits,Narhe,11-02-2024,West,2040,0.23,632.4,Maharashtra
OD9042,Ram,Beverages,Health Drinks,Wagholi,9/17/2022,West,629,0.13,276.76,Maharashtra
OD9043,Komal,Food Grains,Atta & Flour,Mulshi,12-01-2022,West,1521,0.13,212.94,Maharashtra
OD9044,Ridhesh,Fruits & Veggies,Organic Fruits,Pune Cantonment,12-01-2022,West,2082,0.28,520.5,Maharashtra
OD9045,Roshan,Fruits & Veggies,Fresh Fruits,Bibwewadi,12/16/2024,West,1610,0.11,724.5,Maharashtra
OD9046,Willams,Food Grains,Dals & Pulses,Viman Nagar,9/24/2024,West,1792,0.28,788.48,Maharashtra
OD9047,Ganesh,Snacks,Cookies,Dhanori,10/21/2023,West,964,0.3,106.04,Maharashtra
OD9048,Suresh,"Eggs, Meat & Fish",Fish,Mulshi,3/13/2024,West,527,0.13,226.61,Maharashtra
OD9049,Hafiz,Beverages,Health Drinks,Pune,11-02-2024,West,2009,0.35,562.52,Maharashtra
OD9050,Sharon,Fruits & Veggies,Fresh Vegetables,Bhosari,3/13/2024,West,1801,0.14,702.39,Maharashtra
OD9051,Shree,Fruits & Veggies,Fresh Vegetables,Rajgurunagar,11-02-2024,West,1530,0.26,306,Maharashtra
OD9052,Mathew,Beverages,Soft Drinks,Lonikand,4/18/2022,West,727,0.15,109.05,Maharashtra
OD9053,Yadav,Beverages,Health Drinks,Baner,3/13/2024,West,1935,0.18,135.45,Maharashtra
OD9054,Rumaiza,Snacks,Cookies,Wagholi,10-02-2022,West,519,0.29,140.13,Maharashtra
OD9055,Malik,Snacks,Chocolates,Hadapsar,09-08-2023,West,873,0.27,314.28,Maharashtra
OD9056,Mathew,Food Grains,Dals & Pulses,Pune,07-04-2022,West,1430,0.15,400.4,Maharashtra
OD9057,Ramesh,Snacks,Chocolates,Pune University,03-07-2021,West,1654,0.23,512.74,Maharashtra
OD9058,Krithika,Beverages,Health Drinks,Rajgurunagar,9/19/2023,West,1524,0.24,259.08,Maharashtra
OD9059,Kumar,Fruits & Veggies,Organic Vegetables,Hinjawadi,10/21/2023,West,2051,0.27,635.81,Maharashtra
OD9060,Sharon,Oil & Masala,Spices,Camp,08-03-2021,West,2138,0.12,149.66,Maharashtra
OD9061,Veronica,Beverages,Soft Drinks,Pune University,09-08-2023,West,1021,0.22,316.51,Maharashtra
OD9062,Sabeela,Fruits & Veggies,Organic Vegetables,Dehu Road,12/22/2023,West,2003,0.3,540.81,Maharashtra
OD9063,Shree,Oil & Masala,Masalas,Viman Nagar,09-02-2024,West,670,0.35,100.5,Maharashtra
OD9064,Shree,"Eggs, Meat & Fish",Chicken,Bhosari,11-02-2024,West,1615,0.31,193.8,Maharashtra
OD9065,Ridhesh,Oil & Masala,Edible Oil & Ghee,Mulshi,03-02-2022,Central,1947,0.16,447.81,Maharashtra
OD9066,Anu,Food Grains,Dals & Pulses,Koregaon Park,12/28/2024,Central,1423,0.16,213.45,Maharashtra
OD9067,Muneer,Fruits & Veggies,Fresh Fruits,Wagholi,07-01-2024,Central,1953,0.19,468.72,Maharashtra
OD9068,Willams,Beverages,Soft Drinks,Pune,08-10-2022,Central,550,0.34,209,Maharashtra
OD9069,Shree,Snacks,Cookies,Hadapsar,1/14/2024,Central,1666,0.29,249.9,Maharashtra
OD9070,Vidya,Food Grains,Organic Staples,Pimpri-Chinchwad,8/23/2023,Central,2109,0.1,168.72,Maharashtra
OD9071,Sharon,Oil & Masala,Spices,Pimpri-Chinchwad,11-10-2022,Central,562,0.33,207.94,Maharashtra
OD9072,Akash,Beverages,Health Drinks,Pune University,11-05-2023,Central,985,0.15,403.85,Maharashtra
OD9073,Malik,Fruits & Veggies,Fresh Vegetables,Wagholi,12-01-2022,Central,1512,0.14,589.68,Maharashtra
OD9074,Yadav,Beverages,Soft Drinks,Rajgurunagar,2/20/2024,Central,956,0.13,152.96,Maharashtra
OD9075,Roshan,Beverages,Health Drinks,Wagholi,5/30/2023,Central,1868,0.3,354.92,Maharashtra
OD9076,Akash,Snacks,Noodles,Camp,09-12-2021,Central,2043,0.1,755.91,Maharashtra
OD9077,Amrish,Bakery,Breads & Buns,Camp,08-11-2023,Central,667,0.22,166.75,Maharashtra
OD9078,Ganesh,"Eggs, Meat & Fish",Eggs,Wagholi,09-07-2021,Central,1566,0.27,407.16,Maharashtra
OD9079,Amy,Snacks,Chocolates,Dehu Road,1/14/2024,Central,1649,0.12,478.21,Maharashtra
OD9080,Jackson,Snacks,Cookies,Lonikand,7/28/2023,Central,693,0.32,166.32,Maharashtra
OD9081,Anu,Fruits & Veggies,Organic Fruits,Aundh,12-01-2022,Central,505,0.34,196.95,Maharashtra
OD9082,Arutra,Bakery,Cakes,Kothrud,10/15/2023,Central,1055,0.32,253.2,Maharashtra
OD9083,Amrish,Bakery,Biscuits,Kothrud,06-12-2022,Central,2389,0.35,215.01,Maharashtra
OD9084,Shree,Snacks,Chocolates,Hadapsar,1/14/2024,Central,2167,0.22,736.78,Maharashtra
OD9085,Komal,Fruits & Veggies,Fresh Fruits,Aundh,12-12-2023,Central,1556,0.16,482.36,Maharashtra
OD9086,Willams,Snacks,Chocolates,Dehu Road,08-02-2021,Central,1391,0.35,431.21,Maharashtra
OD9087,Ridhesh,Snacks,Noodles,Lonikand,09-07-2021,Central,1892,0.12,851.4,Maharashtra
OD9088,Amy,Snacks,Noodles,Viman Nagar,2/20/2024,Central,1891,0.23,567.3,Maharashtra
OD9089,Jonas,Oil & Masala,Edible Oil & Ghee,Dhanori,10/15/2023,Central,1259,0.35,151.08,Maharashtra
OD9090,Akash,Oil & Masala,Edible Oil & Ghee,Aundh,5/30/2023,Central,1354,0.11,135.4,Maharashtra
OD9091,Ganesh,Food Grains,Rice,Koregaon Park,09-05-2023,Central,1451,0.31,551.38,Maharashtra
OD9092,Sheeba,"Eggs, Meat & Fish",Fish,Rajgurunagar,08-10-2022,Central,1652,0.19,264.32,Maharashtra
OD9093,Ramesh,Bakery,Cakes,Mundhwa,11-10-2022,Central,736,0.17,95.68,Maharashtra
OD9094,Ravi,Fruits & Veggies,Fresh Vegetables,Pune,09-07-2024,Central,1196,0.15,203.32,Maharashtra
OD9095,Willams,Snacks,Noodles,Bhosari,5/17/2021,Central,767,0.11,61.36,Maharashtra
OD9096,Esther,Snacks,Noodles,Kothrud,11-11-2024,Central,801,0.25,64.08,Maharashtra
OD9097,Sabeela,Oil & Masala,Spices,Wagholi,08-08-2021,Central,2138,0.19,598.64,Maharashtra
OD9098,Ravi,"Eggs, Meat & Fish",Eggs,Kothrud,8/23/2023,Central,1311,0.27,367.08,Maharashtra
OD9099,Jackson,Snacks,Noodles,Hinjawadi,04-06-2024,Central,1815,0.31,127.05,Maharashtra
OD9100,Haseena,Bakery,Cakes,Aundh,12-01-2022,Central,2396,0.2,551.08,Maharashtra
OD9101,Amrish,Food Grains,Dals & Pulses,Bibwewadi,11-10-2022,Central,2266,0.32,589.16,Maharashtra
OD9102,Surya,Beverages,Soft Drinks,Bavdhan,09-12-2021,Central,856,0.18,273.92,Maharashtra
OD9103,Jackson,Bakery,Cakes,Hadapsar,8/28/2024,Central,1467,0.17,396.09,Maharashtra
OD9104,Esther,Bakery,Breads & Buns,Bavdhan,10/22/2024,Central,1383,0.15,221.28,Maharashtra
OD9105,Sudeep,Snacks,Cookies,Pimpri-Chinchwad,12/22/2022,Central,1769,0.33,495.32,Maharashtra
OD9106,Peer,Beverages,Health Drinks,Camp,11/16/2021,Central,2493,0.11,448.74,Maharashtra
OD9107,Veena,"Eggs, Meat & Fish",Fish,Bibwewadi,9/24/2022,Central,1699,0.16,169.9,Maharashtra
OD9108,Adavan,"Eggs, Meat & Fish",Fish,Sholapur,1/21/2024,Central,1016,0.3,314.96,Maharashtra
OD9109,Sudha,Oil & Masala,Spices,Aundh,10/15/2023,Central,1858,0.24,836.1,Maharashtra
OD9110,Hussain,Beverages,Health Drinks,Pune,08-10-2022,Central,821,0.27,65.68,Maharashtra
OD9111,Surya,"Eggs, Meat & Fish",Eggs,Narhe,8/23/2023,Central,2191,0.34,328.65,Maharashtra
OD9112,Kumar,Snacks,Cookies,Kothrud,12/17/2024,Central,1186,0.18,71.16,Maharashtra
OD9113,Sundar,"Eggs, Meat & Fish",Mutton,Koregaon Park,07-01-2024,Central,1438,0.16,647.1,Maharashtra
OD9114,Sheeba,"Eggs, Meat & Fish",Fish,Mundhwa,07-01-2024,Central,2225,0.28,534,Maharashtra
OD9115,Esther,Fruits & Veggies,Organic Vegetables,Pune University,11/18/2023,Central,959,0.32,249.34,Maharashtra
OD9116,Willams,"Eggs, Meat & Fish",Mutton,Lonikand,5/30/2023,Central,605,0.25,145.2,Maharashtra
OD9117,Esther,Food Grains,Organic Staples,Dehu Road,8/28/2024,Central,2109,0.21,421.8,Maharashtra
OD9118,Amrish,Food Grains,Rice,Bavdhan,12-12-2023,Central,980,0.16,294,Maharashtra
OD9119,Esther,Bakery,Biscuits,Lonikand,5/30/2023,Central,957,0.12,229.68,Maharashtra
OD9120,Kumar,Beverages,Soft Drinks,Camp,11-05-2023,Central,1614,0.12,516.48,Maharashtra
